material,Vset,Vreset,dt,endurance,latency,energy
HfO2,3.732492543570597,-3.629891262470771,5.017588072845978e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6444776268843793,-3.755700312983938,5.019026462637919e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.289820283148263,-3.698387783627784,5.020392959777666e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.7701534725309953,-3.69437279597426,5.0183081287074874e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.65306921160552,-3.617620142645933,5.015412971404113e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.23767405022524,-3.6698499816775554,5.0192362944310803e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.4931138745174855,-3.6948329931858552,5.01527197406516e-08,280235856.79527503,5.2118053872618475e-08,3.871431231150524e-10
HfO2,3.8700180098284456,-1.1075517094617027,5.01817722329929e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
Al2O3,3.5535809366394036,-3.5195212634241693,5.0159128839158e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.712190905656117,-1.1427391647053438,5.01591609990247e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
TiO2,3.4013078651084143,-3.3349349436398033,5.019198311660183e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.797948889544374,-3.733677432864439,5.016822345872104e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.385892482216704,-3.524797639548126,5.016710460370846e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.5963632713977587,-1.2961666155469262,5.0203847242422654e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
TiO2,1.1815394833382589,-3.711662592800861,5.017074034477909e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.2346429333149667,-3.410462830857212,5.01915418609859e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.732196662286471,-3.750917370339027,5.016892742100574e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.4288989210586722,-3.520547665942511,5.016665124033429e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.5364105074848835,-3.7410963241488497,5.019244411512344e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.759227489907464,-3.630113431762418,5.019514880106498e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6561357664299123,-1.464257537397133,5.0185859997181424e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
Al2O3,3.5364030208707,-3.837603504561728,5.0163215762567036e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.276924718458324,-3.6242321646009668,5.018606318813161e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.7296541984398175,-3.7455776784696377,5.0170027866141075e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.3184925750630867,-3.4887093550439547,5.017590107955246e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.811079924713064,-3.834220732121397,5.017805304444832e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.699168811332929,-3.6631190531110427,5.017598122777403e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,1.554583601902278,-1.2350182986097198,5.017216851688358e-08,3849197.101117702,1.9057803513078397e-07,2.410022459375938e-10
Al2O3,3.223898638160147,-1.2517710344136783,5.015693478567956e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.0950944535832643,-3.125992851005243,5.0168663746954555e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.2079076089982825,-3.384989453079505,5.016193950266095e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.813521485735783,-3.8082943713834028,5.017472604371151e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.266145605033242,-3.3730285994334426,5.016501737141958e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.598521374155218,-3.675602113923322,5.018195834672306e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.8405792175953275,-3.9787889907246137,5.015961235394822e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.253035310661654,-1.0463642312174501,5.017076740435086e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
Al2O3,3.2882622047049885,-3.5823963122711775,5.018325749897062e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.6695027389093315,-3.6527470118831515,5.017767662567798e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.712878088091463,-3.7350869219674485,5.017543061800111e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.4030725891349665,-3.3746897445664703,5.0201187030459706e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.234072210375624,-3.652958731059744,5.017957547132661e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
HfO2,3.491104455450988,-3.58486090674492,5.020019015109124e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.4614529717731168,-1.4380732835834547,5.0197273557731836e-08,8353015259.487041,1.124980286704158e-07,1.8892165956629903e-10
HfO2,3.651010009007474,-3.6965620181536423,5.0170719915738496e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.6553493759960283,-3.5077772717599967,5.017413797110949e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6760023412963863,-3.820294136985232,5.015558518570846e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.3006586336153623,-1.1866831262453594,5.015719595574708e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.7348243838886983,-3.6045613859974157,5.016549272293027e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.721869969707112,-3.8575323355250575,5.0167691366919764e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.5448799690051507,-3.6729831009438705,5.017362327895232e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.3595279147428199,-1.311581150317716,5.017377144373622e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
Al2O3,3.3316172169221856,-3.2839481664056853,5.017408131060926e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.7532179220390844,-3.8497207104423166,5.018231629510056e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.4673077549182902,-3.8059213672721968,5.016754171092572e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.79058388639186,-3.655692211193241,5.018509592968772e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.773651681085095,-3.78300229366758,5.0201549631032975e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.777117306578151,-3.758375327486756,5.0193861372187685e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.7722404165647543,-0.9840767294819024,5.016757668442621e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
HfO2,3.6589222492194065,-3.8150638414917113,5.01696833449947e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.256011776998461,-3.7663326713700056,5.014899236849489e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6977178458269133,-3.684530176301971,5.0187530949133016e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.5039556769464937,-3.6750233927708833,5.01680545093315e-08,280235856.79527503,4.1149064600176644e-08,3.9417229202864945e-10
HfO2,3.7449212745620892,-3.83645664871224,5.017473737179766e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.631681421489853,-3.485461117186787,5.017233053174093e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.4324026961507936,-1.5705599112582709,5.018701128124106e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
HfO2,3.32288654308838,-3.603764616640424,5.017127026079874e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.663980471868719,-3.8081732731864073,5.0185385365534596e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.2717124183215,-3.167453016591679,5.019778273305776e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.647739521024823,-3.673681939188454,5.0174468374902004e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.4955025461728555,-3.743857929314225,5.016093773711935e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.2807604233274406,-1.0546129927567796,5.0167576465008925e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.542186081328375,-3.894176811728386,5.0148937573360564e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.6877080873073176,-3.6100207851084933,5.017174615882709e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.2598890245008425,-3.634419540144626,5.017555154255763e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.532650921982426,-3.9567384405639943,5.017291298036823e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.5081802095616483,-3.392310667010765,5.0144244979737964e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.256648017108127,-1.0534393363791401,5.018824091538343e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
HfO2,3.6223965762208863,-1.1039745230347044,5.0194043173455086e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
HfO2,3.7257196210867614,-3.7026171645370645,5.020210296037202e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7716149969189603,-3.6834609245947574,5.017321283026509e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.2444982434942027,-3.4344718680329374,5.019961707214953e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.8105904878695878,-3.8588058256901023,5.0196873541840384e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.631818495410844,-3.601383494764517,5.017079936651657e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.601756804392312,-3.3794129343043044,5.018354908680111e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.5279884805531703,-3.7000998335687556,5.019090385010582e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.3500449640979015,-3.7324632238368105,5.016308651925005e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6185224618921934,-3.703842411948486,5.019454379413017e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.7131647991901318,-3.7194263821393303,5.0175311776439005e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.362343166352902,-3.610028245897862,5.018332227445741e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.621080132991567,-3.7761202792633823,5.016930274318209e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.1601754448081096,-3.444931438521251,5.01359993877619e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.2888335352317926,-3.5379129224884,5.018106783741682e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.453836990796795,-1.0695590302639486,5.016404654221935e-08,8517819212.305809,1.6825701720790676e-07,1.7562361460943254e-10
Al2O3,3.614218192446822,-3.917511445948019,5.016863604800054e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.7297651436600603,-3.569006046061397,5.018310953094333e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.2348740280413493,-1.1413022059706384,5.019369323891417e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
TiO2,3.647936866425832,-3.3733500806111314,5.0184342190474394e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.374737973493419,-3.526742927898381,5.019846301580235e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.997730898786841,-3.9820335923380275,5.019513415027062e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,1.151601368424924,-1.063543815460795,5.016318691893311e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
Al2O3,3.302336361837358,-3.4495985913554637,5.0193984958539714e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.4483991140802264,-3.447053786463711,5.019815322873085e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.325454355101802,-3.7462706138708985,5.0179615944471974e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6146856439835746,-3.621392483378428,5.0174242407307023e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.435551789926853,-1.269854645408667,5.0164932574758585e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,0.9615891319647656,-3.866566732329606,5.0149456534852e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.8232218248906724,-3.734392117984612,5.020084849925685e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6680693907798423,-3.7215650728462064,5.018135877357851e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.5477397260572134,-3.4312060991515887,5.0167617782286414e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.76767369157083,-3.828195141893185,5.0167803324238676e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.508916665912806,-1.3997607518768191,5.019279105873299e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
TiO2,3.9139986570940826,-3.9528781550357492,5.016954926495024e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.469460943375122,-1.3626047462621886,5.01908571357688e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
HfO2,3.637229582076327,-3.415059959855826,5.016490353039695e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.344766156786414,-3.628102617832269,5.0166665183206024e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.7353097504148707,-3.7327128363083024,5.0187074336348705e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.5896589594137644,-3.550890639565157,5.0182720356055775e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.389852021146318,-3.281917922680293,5.018207303992546e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.4714760666555786,-3.4608358244863564,5.0171764482816613e-08,280235856.79527503,8.424105146787042e-08,3.733432590857788e-10
TiO2,3.7136746799718674,-3.743043476232771,5.020480152164995e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.268125823146584,-3.5188679072095197,5.017756358433757e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.556332692633977,-3.6953250201195402,5.016713357778757e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.1419398554446003,-1.3804394896324732,5.017357847315499e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
HfO2,1.2920966377353011,-1.2358427500728446,5.016200385906133e-08,4112712.4947062405,8.01970031716337e-07,1.2076191435728134e-10
HfO2,3.739205174051804,-3.7520846859100345,5.019788626584276e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.569828264052285,-3.5909401967766335,5.0150320278802336e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.7866108120461464,-3.878253288682454,5.01838368753106e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.5713807446400496,-3.8089502079853355,5.0193559658485935e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7041711834140854,-3.9786731191300206,5.0173595412358584e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.758529946074507,-3.9403241937177484,5.015002768729998e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.504649072163944,-1.3069133317426926,5.0166008365211255e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
HfO2,3.5110831118025105,-3.691802128307385,5.0163385515569583e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.614582155310999,-3.614661963064878,5.0146887614119466e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.303430924995758,-3.456529467337363,5.019411023211221e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.2318169311687062,-0.9581813010809856,5.017488358519095e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
Al2O3,3.2909416022768365,-3.4650793296730975,5.017742552604803e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,1.1926819668373707,-3.6773268999528286,5.016039984113627e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
